0.01,0,10,0,0
0,1e-06,10,0,0
0.01,2e-06,9.99999,0,0
0.02,3e-06,9.99998,0,0
0.03,4.00001e-06,9.99998,0,0
0.04,5.00001e-06,9.99997,0,0
0.05,6.00002e-06,9.99997,0,0
0.06,7.00003e-06,9.99996,0,0
0.07,8.00003e-06,9.99996,0,0
0.08,9.00004e-06,9.99995,0,0
0.09,1.00001e-05,9.99995,0,0
0.1,1.10001e-05,9.99994,0,0
0.11,1.20001e-05,9.99994,0,0
0.12,1.30001e-05,9.99993,0,0
0.13,1.40001e-05,9.99993,0,0
0.14,1.50001e-05,9.99992,0,0
0.15,1.60001e-05,9.99992,0,0
0.16,1.70002e-05,9.99991,0,0
0.17,1.80002e-05,9.99991,0,0
0.18,1.90002e-05,9.9999,0,0
0.19,2.00002e-05,9.9999,0,0
0.2,2.10003e-05,9.99989,0,0
0.21,2.20003e-05,9.99989,0,0
0.22,2.30003e-05,9.99988,0,0
0.23,2.40003e-05,9.99988,0,0
0.24,2.50004e-05,9.99987,0,0
0.25,2.60004e-05,9.99987,0,0
0.26,2.70004e-05,9.99986,0,0
0.27,2.80005e-05,9.99986,0,0
0.28,2.90005e-05,9.99985,0,0
0.29,3.00005e-05,9.99985,0,0
0.3,3.10006e-05,9.99984,0,0
0.31,3.20006e-05,9.99984,0,0
0.32,3.30006e-05,9.99983,0,0
0.33,3.40007e-05,9.99983,0,0
0.34,3.50007e-05,9.99982,0,0
0.35,3.60008e-05,9.99982,0,0
0.36,3.70008e-05,9.99981,0,0
0.37,3.80008e-05,9.99981,0,0
0.38,3.90009e-05,9.9998,0,0
0.39,4.00009e-05,9.9998,0,0
0.4,4.1001e-05,9.99979,0,0
0.41,4.2001e-05,9.99979,0,0
0.42,4.30011e-05,9.99978,0,0
0.43,4.40011e-05,9.99978,0,0
0.44,4.50012e-05,9.99977,0,0
0.45,4.60012e-05,9.99977,0,0
0.46,4.70013e-05,9.99976,0,0
0.47,4.80014e-05,9.99976,0,0
0.48,4.90014e-05,9.99975,0,0
0.49,5.00015e-05,9.99975,0,0
0.5,5.10015e-05,9.99974,0,0
0.51,5.20016e-05,9.99974,0,0
0.52,5.30017e-05,9.99973,0,0
0.53,5.40017e-05,9.99973,0,0
0.54,5.50018e-05,9.99972,0,0
0.55,5.60018e-05,9.99972,0,0
0.56,5.70019e-05,9.99971,0,0
0.57,5.8002e-05,9.99971,0,0
0.58,5.90021e-05,9.9997,0,0
0.59,6.00021e-05,9.9997,0,0
0.6,6.10022e-05,9.99969,0,0
0.61,6.20023e-05,9.99969,0,0
0.62,6.30023e-05,9.99968,0,0
0.63,6.40024e-05,9.99968,0,0
0.64,6.50025e-05,9.99967,0,0
0.65,6.60026e-05,9.99967,0,0
0.66,6.70027e-05,9.99966,0,0
0.67,6.80027e-05,9.99966,0,0
0.68,6.90028e-05,9.99965,0,0
0.69,7.00029e-05,9.99965,0,0
0.7,7.1003e-05,9.99964,0,0
0.71,7.20031e-05,9.99964,0,0
0.72,7.30032e-05,9.99963,0,0
0.73,7.40032e-05,9.99963,0,0
0.74,7.50033e-05,9.99962,0,0
0.75,7.60034e-05,9.99962,0,0
0.76,7.70035e-05,9.99961,0,0
0.77,7.80036e-05,9.99961,0,0
0.78,7.90037e-05,9.9996,0,0
0.79,8.00038e-05,9.9996,0,0
0.8,8.10039e-05,9.99959,0,0
0.81,8.2004e-05,9.99959,0,0
0.82,8.30041e-05,9.99958,0,0
0.83,8.40042e-05,9.99958,0,0
0.84,8.50043e-05,9.99957,0,0
0.85,8.60044e-05,9.99957,0,0
0.86,8.70045e-05,9.99956,0,0
0.87,8.80046e-05,9.99956,0,0
0.88,8.90047e-05,9.99955,0,0
0.89,9.00048e-05,9.99955,0,0
0.9,9.10049e-05,9.99954,0,0
0.91,9.2005e-05,9.99954,0,0
0.92,9.30051e-05,9.99953,0,0
0.93,9.40052e-05,9.99953,0,0
0.94,9.50054e-05,9.99952,0,0
0.95,9.60055e-05,9.99952,0,0
0.96,9.70056e-05,9.99951,0,0
0.97,9.80057e-05,9.99951,0,0
0.98,9.90058e-05,9.9995,0,0
0.99,0.000100006,9.9995,0,0
1,0.000101006,9.99949,0,0
1.01,0.000102006,9.99949,0,0
1.02,0.000103006,9.99948,0,0
1.03,0.000104006,9.99948,0,0
1.04,0.000105007,9.99947,0,0
1.05,0.000106007,9.99947,0,0
1.06,0.000107007,9.99946,0,0
1.07,0.000108007,9.99946,0,0
1.08,0.000109007,9.99945,0,0
1.09,0.000110007,9.99945,0,0
1.1,0.000111007,9.99944,0,0
1.11,0.000112007,9.99944,0,0
1.12,0.000113008,9.99943,0,0
1.13,0.000114008,9.99943,0,0
1.14,0.000115008,9.99942,0,0
1.15,0.000116008,9.99942,0,0
1.16,0.000117008,9.99941,0,0
1.17,0.000118008,9.99941,0,0
1.18,0.000119008,9.9994,0,0
1.19,0.000120009,9.9994,0,0
1.2,0.000121009,9.99939,0,0
1.21,0.000122009,9.99939,0,0
1.22,0.000123009,9.99938,0,0
1.23,0.000124009,9.99938,0,0
1.24,0.000125009,9.99937,0,0
1.25,0.000126009,9.99937,0,0
1.26,0.00012701,9.99936,0,0
1.27,0.00012801,9.99936,0,0
1.28,0.00012901,9.99935,0,0
1.29,0.00013001,9.99935,0,0
1.3,0.00013101,9.99934,0,0
1.31,0.00013201,9.99934,0,0
1.32,0.000133011,9.99933,0,0
1.33,0.000134011,9.99933,0,0
1.34,0.000135011,9.99932,0,0
