1,0.00528235,9.47176,0.000228188,0.987181
1.01,0.00538812,9.46119,0.000234164,0.996584
1.02,0.00549499,9.4505,0.000240255,1.00597
1.03,0.00560297,9.4397,0.000246464,1.01535
1.04,0.00571204,9.4288,0.000252792,1.02472
1.05,0.00582223,9.41778,0.00025924,1.03408
1.06,0.00593352,9.40665,0.000265809,1.04342
1.07,0.00604592,9.39541,0.000272502,1.05275
1.08,0.00615944,9.38406,0.00027932,1.06207
1.09,0.00627407,9.37259,0.000286264,1.07137
1.1,0.00638982,9.36102,0.000293336,1.08067
1.11,0.00650669,9.34933,0.000300537,1.08995
1.12,0.00662469,9.33753,0.00030787,1.09921
1.13,0.0067438,9.32562,0.000315334,1.10847
1.14,0.00686405,9.31359,0.000322933,1.11771
1.15,0.00698543,9.30146,0.000330668,1.12693
1.16,0.00710793,9.28921,0.00033854,1.13615
1.17,0.00723158,9.27684,0.00034655,1.14534
1.18,0.00735636,9.26436,0.000354701,1.15453
1.19,0.00748228,9.25177,0.000362995,1.1637
1.2,0.00760934,9.23907,0.000371432,1.17286
1.21,0.00773755,9.22624,0.000380015,1.182
1.22,0.00786691,9.21331,0.000388745,1.19113
1.23,0.00799742,9.20026,0.000397623,1.20024
1.24,0.00812909,9.18709,0.000406653,1.20933
1.25,0.0082619,9.17381,0.000415834,1.21842
1.26,0.00839588,9.16041,0.00042517,1.22748
1.27,0.00853103,9.1469,0.000434662,1.23653
1.28,0.00866733,9.13327,0.000444311,1.24557
1.29,0.00880481,9.11952,0.00045412,1.25459
1.3,0.00894346,9.10565,0.00046409,1.26359
1.31,0.00908328,9.09167,0.000474223,1.27258
1.32,0.00922427,9.07757,0.000484521,1.28155
1.33,0.00936645,9.06335,0.000494985,1.2905
1.34,0.00950982,9.04902,0.000505619,1.29944
1.35,0.00965437,9.03456,0.000516423,1.30836
1.36,0.0098001,9.01999,0.000527399,1.31726
1.37,0.00994704,9.0053,0.00053855,1.32615
1.38,0.0100952,8.99048,0.000549877,1.33501
1.39,0.0102445,8.97555,0.000561382,1.34386
1.4,0.010395,8.9605,0.000573068,1.35269
1.41,0.0105468,8.94532,0.000584936,1.36151
1.42,0.0106997,8.93003,0.000596988,1.3703
1.43,0.0108539,8.91461,0.000609227,1.37908
1.44,0.0110093,8.89907,0.000621654,1.38783
1.45,0.0111659,8.88341,0.000634272,1.39657
1.46,0.0113237,8.86763,0.000647083,1.40529
1.47,0.0114827,8.85173,0.000660088,1.41399
1.48,0.011643,8.8357,0.00067329,1.42267
1.49,0.0118046,8.81954,0.000686692,1.43133
1.5,0.0119673,8.80327,0.000700294,1.43997
1.51,0.0121313,8.78687,0.000714101,1.44859
1.52,0.0122966,8.77034,0.000728113,1.45719
1.53,0.0124631,8.75369,0.000742333,1.46577
1.54,0.0126308,8.73692,0.000756764,1.47432
1.55,0.0127999,8.72001,0.000771408,1.48286
1.56,0.0129702,8.70298,0.000786266,1.49137
1.57,0.0131417,8.68583,0.000801342,1.49987
1.58,0.0133145,8.66855,0.000816638,1.50834
1.59,0.0134886,8.65114,0.000832156,1.51678
1.6,0.013664,8.6336,0.000847899,1.52521
1.61,0.0138407,8.61593,0.00086387,1.53361
1.62,0.0140186,8.59814,0.00088007,1.54199
1.63,0.0141979,8.58021,0.000896502,1.55035
1.64,0.0143784,8.56216,0.000913169,1.55868
1.65,0.0145603,8.54397,0.000930074,1.56699
1.66,0.0147434,8.52566,0.000947219,1.57528
1.67,0.0149279,8.50721,0.000964607,1.58354
1.68,0.0151137,8.48863,0.00098224,1.59178
1.69,0.0153008,8.46992,0.00100012,1.59999
1.7,0.0154892,8.45108,0.00101825,1.60817
1.71,0.015679,8.4321,0.00103664,1.61634
1.72,0.0158701,8.41299,0.00105528,1.62447
1.73,0.0160626,8.39374,0.00107419,1.63258
1.74,0.0162564,8.37436,0.00109335,1.64067
1.75,0.0164515,8.35485,0.00111278,1.64872
1.76,0.016648,8.3352,0.00113248,1.65675
1.77,0.0168459,8.31541,0.00115245,1.66476
1.78,0.0170451,8.29549,0.00117269,1.67273
1.79,0.0172458,8.27542,0.00119321,1.68068
1.8,0.0174477,8.25523,0.00121402,1.6886
1.81,0.0176511,8.23489,0.0012351,1.69649
1.82,0.0178559,8.21441,0.00125648,1.70435
1.83,0.0180621,8.19379,0.00127814,1.71219
1.84,0.0182696,8.17304,0.0013001,1.71999
1.85,0.0184786,8.15214,0.00132235,1.72777
1.86,0.018689,8.1311,0.0013449,1.73551
1.87,0.0189008,8.10992,0.00136776,1.74322
1.88,0.0191141,8.08859,0.00139093,1.75091
1.89,0.0193287,8.06713,0.0014144,1.75856
1.9,0.0195449,8.04551,0.00143819,1.76618
1.91,0.0197624,8.02376,0.0014623,1.77377
1.92,0.0199814,8.00186,0.00148673,1.78133
1.93,0.0202019,7.97981,0.00151149,1.78885
1.94,0.0204239,7.95761,0.00153657,1.79634
1.95,0.0206473,7.93527,0.00156199,1.8038
1.96,0.0208722,7.91278,0.00158774,1.81123
1.97,0.0210985,7.89015,0.00161384,1.81862
1.98,0.0213264,7.86736,0.00164028,1.82597
1.99,0.0215558,7.84442,0.00166707,1.83329
2,0.0217867,7.82133,0.00169421,1.84058
2.01,0.0220191,7.79809,0.00172171,1.84783
2.02,0.022253,7.7747,0.00174957,1.85504
2.03,0.0224884,7.75116,0.0017778,1.86222
2.04,0.0227254,7.72746,0.0018064,1.86936
2.05,0.022964,7.7036,0.00183537,1.87646
2.06,0.0232041,7.67959,0.00186472,1.88353
2.07,0.0234457,7.65543,0.00189446,1.89055
2.08,0.0236889,7.63111,0.00192459,1.89754
2.09,0.0239338,7.60662,0.0019551,1.90449
2.1,0.0241801,7.58199,0.00198602,1.9114
2.11,0.0244281,7.55719,0.00201734,1.91827
2.12,0.0246777,7.53223,0.00204907,1.92509
2.13,0.0249289,7.50711,0.00208121,1.93188
2.14,0.0251817,7.48183,0.00211377,1.93862
2.15,0.0254362,7.45638,0.00214675,1.94533
2.16,0.0256923,7.43077,0.00218016,1.95198
2.17,0.02595,7.405,0.00221401,1.9586
2.18,0.0262094,7.37906,0.00224829,1.96517
2.19,0.0264705,7.35295,0.00228302,1.9717
2.2,0.0267333,7.32667,0.0023182,1.97818
2.21,0.0269977,7.30023,0.00235384,1.98462
2.22,0.0272638,7.27362,0.00238994,1.99101
2.23,0.0275317,7.24683,0.00242651,1.99735
2.24,0.0278012,7.21988,0.00246356,2.00364
2.25,0.0280725,7.19275,0.00250108,2.00989
2.26,0.0283456,7.16544,0.00253909,2.01609
2.27,0.0286203,7.13797,0.0025776,2.02224
2.28,0.0288969,7.11031,0.00261661,2.02834
2.29,0.0291752,7.08248,0.00265612,2.03439
2.3,0.0294553,7.05447,0.00269615,2.04039
2.31,0.0297372,7.02628,0.0027367,2.04633
2.32,0.0300209,6.99791,0.00277777,2.05222
2.33,0.0303064,6.96936,0.00281939,2.05806
2.34,0.0305937,6.94063,0.00286154,2.06385
2.35,0.0308829,6.91171,0.00290424,2.06958
2.36,0.031174,6.8826,0.0029475,2.07525
2.37,0.0314669,6.85331,0.00299133,2.08087
2.38,0.0317617,6.82383,0.00303572,2.08643
2.39,0.0320584,6.79416,0.0030807,2.09193
2.4,0.032357,6.7643,0.00312627,2.09737
2.41,0.0326575,6.73425,0.00317244,2.10276
2.42,0.0329599,6.70401,0.00321921,2.10808
2.43,0.0332643,6.67357,0.0032666,2.11334
2.44,0.0335707,6.64293,0.00331461,2.11854
2.45,0.033879,6.6121,0.00336325,2.12367
2.46,0.0341894,6.58106,0.00341254,2.12875
2.47,0.0345017,6.54983,0.00346248,2.13375
2.48,0.0348161,6.51839,0.00351308,2.13869
2.49,0.0351325,6.48675,0.00356435,2.14357
2.5,0.0354509,6.45491,0.0036163,2.14837
2.51,0.0357715,6.42285,0.00366894,2.15311
2.52,0.0360941,6.39059,0.00372229,2.15777
2.53,0.0364188,6.35812,0.00377635,2.16237
2.54,0.0367456,6.32544,0.00383113,2.16689
2.55,0.0370746,6.29254,0.00388665,2.17134
2.56,0.0374057,6.25943,0.00394291,2.17571
2.57,0.0377391,6.22609,0.00399994,2.18001
2.58,0.0380746,6.19254,0.00405773,2.18423
2.59,0.0384123,6.15877,0.00411631,2.18837
2.6,0.0387522,6.12478,0.00417569,2.19243
2.61,0.0390944,6.09056,0.00423587,2.19641
2.62,0.0394389,6.05611,0.00429688,2.20031
2.63,0.0397856,6.02144,0.00435872,2.20413
2.64,0.0401347,5.98653,0.00442141,2.20786
2.65,0.0404861,5.95139,0.00448496,2.2115
2.66,0.0408398,5.91602,0.0045494,2.21506
2.67,0.0411959,5.88041,0.00461472,2.21853
2.68,0.0415544,5.84456,0.00468096,2.2219
2.69,0.0419154,5.80846,0.00474812,2.22519
2.7,0.0422788,5.77212,0.00481622,2.22838
2.71,0.0426446,5.73554,0.00488528,2.23147
2.72,0.043013,5.6987,0.00495532,2.23447
2.73,0.0433838,5.66162,0.00502635,2.23737
2.74,0.0437572,5.62428,0.00509838,2.24016
2.75,0.0441332,5.58668,0.00517145,2.24285
2.76,0.0445118,5.54882,0.00524557,2.24544
2.77,0.0448929,5.51071,0.00532075,2.24793
2.78,0.0452768,5.47232,0.00539702,2.2503
2.79,0.0456633,5.43367,0.00547439,2.25256
2.8,0.0460525,5.39475,0.0055529,2.25471
2.81,0.0464445,5.35555,0.00563256,2.25674
2.82,0.0468392,5.31608,0.00571339,2.25866
2.83,0.0472368,5.27632,0.00579542,2.26046
2.84,0.0476371,5.23629,0.00587867,2.26213
2.85,0.0480404,5.19596,0.00596317,2.26368
2.86,0.0484465,5.15535,0.00604893,2.26511
2.87,0.0488556,5.11444,0.006136,2.2664
2.88,0.0492676,5.07324,0.00622439,2.26756
2.89,0.0496826,5.03174,0.00631413,2.26859
2.9,0.0501007,4.98993,0.00640525,2.26948
2.91,0.0505218,4.94782,0.00649778,2.27022
2.92,0.0509461,4.90539,0.00659175,2.27082
2.93,0.0513736,4.86264,0.0066872,2.27128
2.94,0.0518042,4.81958,0.00678415,2.27158
2.95,0.0522381,4.77619,0.00688265,2.27174
2.96,0.0526752,4.73248,0.00698272,2.27173
2.97,0.0531157,4.68843,0.0070844,2.27156
2.98,0.0535596,4.64404,0.00718772,2.27123
2.99,0.0540069,4.59931,0.00729274,2.27073
3,0.0544576,4.55424,0.00739949,2.27005
3.01,0.0549119,4.50881,0.00750801,2.2692
3.02,0.0553698,4.46302,0.00761834,2.26817
3.03,0.0558312,4.41688,0.00773053,2.26695
3.04,0.0562964,4.37036,0.00784463,2.26554
3.05,0.0567653,4.32347,0.00796068,2.26393
3.06,0.057238,4.2762,0.00807874,2.26213
3.07,0.0577145,4.22855,0.00819886,2.26011
3.08,0.058195,4.1805,0.0083211,2.25789
3.09,0.0586794,4.13206,0.00844551,2.25545
3.1,0.0591679,4.08321,0.00857215,2.25279
3.11,0.0596605,4.03395,0.00870108,2.24989
3.12,0.0601573,3.98427,0.00883237,2.24676
3.13,0.0606584,3.93416,0.00896609,2.24339
3.14,0.0611638,3.88362,0.00910231,2.23977
3.15,0.0616735,3.83265,0.0092411,2.23589
3.16,0.0621878,3.78122,0.00938255,2.23175
3.17,0.0627067,3.72933,0.00952672,2.22733
3.18,0.0632302,3.67698,0.00967372,2.22263
3.19,0.0637584,3.62416,0.00982362,2.21764
3.2,0.0642915,3.57085,0.00997653,2.21235
3.21,0.0648296,3.51704,0.0101325,2.20675
3.22,0.0653727,3.46273,0.0102917,2.20083
3.23,0.0659209,3.40791,0.0104543,2.19457
3.24,0.0664744,3.35256,0.0106202,2.18798
3.25,0.0670332,3.29668,0.0107898,2.18102
3.26,0.0675975,3.24025,0.010963,2.1737
3.27,0.0681674,3.18326,0.01114,2.166
3.28,0.0687431,3.12569,0.011321,2.1579
3.29,0.0693246,3.06754,0.0115061,2.14939
3.3,0.0699122,3.00878,0.0116955,2.14045
3.31,0.0705058,2.94942,0.0118893,2.13107
3.32,0.0711058,2.88942,0.0120878,2.12122
3.33,0.0717122,2.82878,0.0122911,2.11089
3.34,0.0723253,2.76747,0.0124995,2.10005
3.35,0.0729452,2.70548,0.0127131,2.08869
3.36,0.073572,2.6428,0.0129322,2.07678
3.37,0.0742061,2.57939,0.0131571,2.06429
3.38,0.0748475,2.51525,0.0133881,2.05119
3.39,0.0754965,2.45035,0.0136254,2.03746
3.4,0.0761533,2.38467,0.0138693,2.02307
3.41,0.0768182,2.31818,0.0141203,2.00797
3.42,0.0774914,2.25086,0.0143786,1.99214
3.43,0.0781731,2.18269,0.0146448,1.97552
3.44,0.0788637,2.11363,0.0149191,1.95809
3.45,0.0795635,2.04365,0.0152022,1.93978
3.46,0.0802726,1.97274,0.0154946,1.92054
3.47,0.0809916,1.90084,0.0157968,1.90032
3.48,0.0817206,1.82794,0.0161095,1.87905
3.49,0.0824602,1.75398,0.0164333,1.85667
3.5,0.0832106,1.67894,0.0167692,1.83308
3.51,0.0839723,1.60277,0.0171179,1.80821
3.52,0.0847458,1.52542,0.0174804,1.78196
3.53,0.0855314,1.44686,0.0178579,1.75421
3.54,0.0863298,1.36702,0.0182515,1.72485
3.55,0.0871413,1.28587,0.0186627,1.69373
3.56,0.0879665,1.20335,0.019093,1.6607
3.57,0.0888059,1.11941,0.0195444,1.62556
3.58,0.0896603,1.03397,0.0200188,1.58812
3.59,0.09053,0.947003,0.0205189,1.54811
3.6,0.0914156,0.858438,0.0210473,1.50527
3.61,0.0923177,0.768228,0.0216076,1.45924
3.62,0.0932367,0.676332,0.0222038,1.40962
3.63,0.0941727,0.582726,0.0228406,1.35594
3.64,0.0951259,0.487412,0.0235241,1.29759
3.65,0.0960956,0.390443,0.0242613,1.23387
3.66,0.0970805,0.291948,0.0250612,1.16388
3.67,0.0980781,0.19219,0.0259349,1.08651
3.68,0.0990835,0.0916524,0.0268965,1.00035
3.69,0.100088,-0.00880491,0.0279636,0.903639
3.7,0.101077,-0.107677,0.0291582,0.794184
3.71,0.102024,-0.202364,0.0305061,0.669388
3.72,0.102885,-0.288462,0.0320343,0.526567
3.73,0.10359,-0.358959,0.0337597,0.364029
3.74,0.104043,-0.404261,0.035665,0.183503
3.75,0.104153,-0.415298,0.0376699,-0.00698932
3.76,0.103897,-0.389682,0.0396433,-0.19433
3.77,0.103338,-0.333781,0.0414731,-0.367315
3.78,0.102575,-0.257488,0.0431123,-0.52123
3.79,0.101692,-0.169194,0.0445633,-0.656333
3.8,0.100745,-0.0745144,0.0458492,-0.774918
3.81,0.0997687,0.0231293,0.0469962,-0.879618
3.82,0.0987827,0.121727,0.0480279,-0.972792
3.83,0.0977989,0.220108,0.0489638,-1.05638
3.84,0.096824,0.317601,0.0498192,-1.13192
3.85,0.0958618,0.413822,0.0506067,-1.20067
3.86,0.0949143,0.508567,0.051336,-1.2636
3.87,0.0939827,0.601732,0.0520152,-1.32152
3.88,0.0930672,0.69328,0.0526505,-1.37505
3.89,0.0921679,0.783212,0.0532475,-1.42475
3.9,0.0912845,0.871554,0.0538104,-1.47104
3.91,0.0904166,0.958343,0.054343,-1.5143
3.92,0.0895637,1.04363,0.0548484,-1.55484
3.93,0.0887255,1.12745,0.0553291,-1.59291
3.94,0.0879013,1.20987,0.0557876,-1.62876
3.95,0.0870906,1.29094,0.0562258,-1.66258
3.96,0.0862929,1.37071,0.0566454,-1.69454
3.97,0.0855078,1.44922,0.0570479,-1.72479
3.98,0.0847347,1.52653,0.0574346,-1.75346
3.99,0.0839733,1.60267,0.0578067,-1.78067
4,0.0832231,1.67769,0.0581653,-1.80653
4.01,0.0824837,1.75163,0.0585112,-1.83112
4.02,0.0817547,1.82453,0.0588454,-1.85454
4.03,0.0810357,1.89643,0.0591685,-1.87685
4.04,0.0803264,1.96736,0.0594812,-1.89812
4.05,0.0796266,2.03734,0.0597842,-1.91842
4.06,0.0789358,2.10642,0.0600781,-1.93781
4.07,0.0782538,2.17462,0.0603632,-1.95632
4.08,0.0775803,2.24197,0.0606402,-1.97402
4.09,0.0769151,2.30849,0.0609094,-1.99094
4.1,0.0762579,2.37421,0.0611713,-2.00713
4.11,0.0756085,2.43915,0.0614262,-2.02262
4.12,0.0749666,2.50334,0.0616743,-2.03743
4.13,0.0743321,2.56679,0.0619162,-2.05162
4.14,0.0737047,2.62953,0.062152,-2.0652
4.15,0.0730842,2.69158,0.062382,-2.0782
4.16,0.0724705,2.75295,0.0626065,-2.09065
4.17,0.0718635,2.81365,0.0628256,-2.10256
4.18,0.0712628,2.87372,0.0630397,-2.11397
4.19,0.0706684,2.93316,0.063249,-2.1249
4.2,0.0700802,2.99198,0.0634535,-2.13535
4.21,0.0694979,3.05021,0.0636536,-2.14536
4.22,0.0689214,3.10786,0.0638493,-2.15493
4.23,0.0683507,3.16493,0.0640408,-2.16408
4.24,0.0677855,3.22145,0.0642284,-2.17284
4.25,0.0672258,3.27742,0.0644121,-2.18121
4.26,0.0666714,3.33286,0.064592,-2.1892
4.27,0.0661223,3.38777,0.0647684,-2.19684
4.28,0.0655783,3.44217,0.0649412,-2.20412
4.29,0.0650392,3.49608,0.0651107,-2.21107
4.3,0.0645052,3.54948,0.0652769,-2.21769
4.31,0.0639759,3.60241,0.06544,-2.224
4.32,0.0634513,3.65487,0.0656,-2.23
4.33,0.0629314,3.70686,0.065757,-2.2357
4.34,0.062416,3.7584,0.0659112,-2.24112
4.35,0.0619052,3.80948,0.0660626,-2.24626
4.36,0.0613986,3.86014,0.0662112,-2.25112
4.37,0.0608965,3.91035,0.0663573,-2.25573
4.38,0.0603985,3.96015,0.0665007,-2.26007
4.39,0.0599047,4.00953,0.0666417,-2.26417
4.4,0.059415,4.0585,0.0667803,-2.26803
4.41,0.0589293,4.10707,0.0669166,-2.27166
4.42,0.0584476,4.15524,0.0670505,-2.27505
4.43,0.0579698,4.20302,0.0671822,-2.27822
4.44,0.0574959,4.25041,0.0673118,-2.28118
4.45,0.0570257,4.29743,0.0674392,-2.28392
4.46,0.0565592,4.34408,0.0675645,-2.28645
4.47,0.0560964,4.39036,0.0676879,-2.28879
4.48,0.0556372,4.43628,0.0678093,-2.29093
4.49,0.0551815,4.48185,0.0679288,-2.29288
4.5,0.0547294,4.52706,0.0680464,-2.29464
4.51,0.0542807,4.57193,0.0681621,-2.29621
4.52,0.0538354,4.61646,0.0682761,-2.29761
4.53,0.0533935,4.66065,0.0683884,-2.29884
4.54,0.0529549,4.70451,0.0684989,-2.29989
4.55,0.0525196,4.74804,0.0686078,-2.30078
4.56,0.0520875,4.79125,0.0687151,-2.30151
4.57,0.0516586,4.83414,0.0688207,-2.30207
4.58,0.0512328,4.87672,0.0689248,-2.30248
4.59,0.0508101,4.91899,0.0690274,-2.30274
4.6,0.0503905,4.96095,0.0691285,-2.30285
4.61,0.049974,5.0026,0.0692281,-2.30281
4.62,0.0495604,5.04396,0.0693263,-2.30263
4.63,0.0491497,5.08503,0.0694231,-2.30231
4.64,0.048742,5.1258,0.0695185,-2.30185
4.65,0.0483372,5.16628,0.0696126,-2.30126
4.66,0.0479352,5.20648,0.0697053,-2.30053
4.67,0.0475361,5.24639,0.0697968,-2.29968
4.68,0.0471397,5.28603,0.0698869,-2.29869
4.69,0.0467461,5.32539,0.0699759,-2.29759
4.7,0.0463552,5.36448,0.0700636,-2.29636
4.71,0.0459671,5.40329,0.0701501,-2.29501
4.72,0.0455815,5.44185,0.0702354,-2.29354
4.73,0.0451987,5.48013,0.0703196,-2.29196
4.74,0.0448184,5.51816,0.0704026,-2.29026
4.75,0.0444407,5.55593,0.0704846,-2.28846
4.76,0.0440656,5.59344,0.0705654,-2.28654
4.77,0.043693,5.6307,0.0706451,-2.28451
4.78,0.0433229,5.66771,0.0707238,-2.28238
4.79,0.0429553,5.70447,0.0708015,-2.28015
4.8,0.0425902,5.74098,0.0708781,-2.27781
4.81,0.0422274,5.77726,0.0709538,-2.27538
4.82,0.0418671,5.81329,0.0710284,-2.27284
4.83,0.0415092,5.84908,0.0711021,-2.27021
4.84,0.0411537,5.88463,0.0711748,-2.26748
4.85,0.0408005,5.91995,0.0712466,-2.26466
4.86,0.0404496,5.95504,0.0713175,-2.26175
4.87,0.040101,5.9899,0.0713874,-2.25874
4.88,0.0397547,6.02453,0.0714565,-2.25565
4.89,0.0394107,6.05893,0.0715247,-2.25247
4.9,0.0390689,6.09311,0.071592,-2.2492
4.91,0.0387293,6.12707,0.0716585,-2.24585
4.92,0.0383919,6.16081,0.0717241,-2.24241
4.93,0.0380567,6.19433,0.0717889,-2.23889
4.94,0.0377237,6.22763,0.0718529,-2.23529
4.95,0.0373928,6.26072,0.0719161,-2.23161
4.96,0.037064,6.2936,0.0719785,-2.22785
4.97,0.0367374,6.32626,0.0720401,-2.22401
4.98,0.0364129,6.35871,0.072101,-2.2201
4.99,0.0360904,6.39096,0.0721611,-2.21611
5,0.03577,6.423,0.0722205,-2.21205
5.01,0.0354516,6.45484,0.0722791,-2.20791
5.02,0.0351353,6.48647,0.072337,-2.2037
5.03,0.034821,6.5179,0.0723942,-2.19942
5.04,0.0345087,6.54913,0.0724507,-2.19507
5.05,0.0341984,6.58016,0.0725065,-2.19065
5.06,0.03389,6.611,0.0725617,-2.18617
5.07,0.0335836,6.64164,0.0726161,-2.18161
5.08,0.0332791,6.67209,0.0726699,-2.17699
5.09,0.0329766,6.70234,0.0727231,-2.17231
5.1,0.032676,6.7324,0.0727755,-2.16755
5.11,0.0323773,6.76227,0.0728274,-2.16274
5.12,0.0320804,6.79196,0.0728786,-2.15786
5.13,0.0317855,6.82145,0.0729293,-2.15293
5.14,0.0314924,6.85076,0.0729793,-2.14793
5.15,0.0312012,6.87988,0.0730287,-2.14287
5.16,0.0309117,6.90883,0.0730775,-2.13775
5.17,0.0306242,6.93758,0.0731257,-2.13257
5.18,0.0303384,6.96616,0.0731734,-2.12734
5.19,0.0300544,6.99456,0.0732204,-2.12204
5.2,0.0297722,7.02278,0.0732669,-2.11669
5.21,0.0294918,7.05082,0.0733129,-2.11129
5.22,0.0292132,7.07868,0.0733583,-2.10583
5.23,0.0289363,7.10637,0.0734032,-2.10032
5.24,0.0286611,7.13389,0.0734475,-2.09475
5.25,0.0283877,7.16123,0.0734913,-2.08913
5.26,0.028116,7.1884,0.0735346,-2.08346
5.27,0.0278461,7.21539,0.0735773,-2.07773
